Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
34	363.41956	131.89218	592.9715	32.31032	474.63858	3.0517578e-05	474.63855	474.63855	200.0	200.0	339999	157.84201	78.99359	261.12103	-211.05484	157.8408	78.997314	260.08	-218.1123	-0.73769593	2.0471432	27.081923	-12.513506	-157.93971	36.826996	206376.44658708572
35	359.54453	117.87331	729.4912	105.603806	471.02295	0.0	471.02295	471.02295	200.0	200.0	349999	160.76439	78.97033	266.9123	-225.5425	160.76328	78.97235	266.47208	-228.97719	-0.65634483	2.0807776	24.187677	-13.4999485	-160.8749	37.37052	206937.55368995667
36	363.53052	115.97506	570.6623	115.39528	493.45596	0.0	493.45596	493.45596	200.0	200.0	359999	163.72191	78.73687	272.04065	-226.77594	163.72081	78.74136	267.30966	-229.05588	-0.6116828	2.1657581	31.636229	-11.644828	-163.7971	37.406624	207519.46840143204
37	334.22238	130.39874	539.6214	17.831987	491.6276	0.0	491.6276	491.6276	200.0	200.0	369999	166.17152	78.74171	269.08774	-208.34871	166.17056	78.745026	269.01883	-215.51584	-0.6216007	2.0491695	26.259367	-13.843046	-166.25436	38.55735	208106.62005138397
38	395.25793	158.76492	825.6839	32.908527	373.3438	3.0517578e-05	373.34384	373.34384	200.0	200.0	379999	168.71495	78.7747	279.61624	-229.4258	168.71347	78.78163	286.1471	-229.564	-0.586156	2.0849783	40.62789	-12.648456	-168.78093	39.5479	208689.2148861885
39	361.42844	126.28172	715.9191	96.403496	590.22644	0.0	590.22644	590.22644	200.0	200.0	389999	172.05304	77.97118	318.40485	-244.55165	172.05133	77.97868	314.7818	-238.12888	-0.54762423	2.1754658	32.519577	-13.013849	-172.10773	40.27865	209273.15752458572
40	344.45413	124.908295	561.43005	102.8757	616.9443	0.0	616.9443	616.9443	200.0	200.0	399999	173.9297	77.58803	340.78464	-255.31075	173.92862	77.59588	337.01306	-238.88327	-0.5314263	2.265554	32.34111	-15.131037	-173.96507	41.301075	209882.94231820107
41	326.2905	131.1578	632.51917	36.746395	530.04065	0.0	530.04065	530.04065	200.0	200.0	409999	177.36674	76.71704	784.5535	-269.78372	177.36627	76.72136	818.7117	-248.02234	-0.43364367	2.3661532	47.795155	-13.501322	-177.36972	42.29475	210488.57595014572
42	386.42517	127.33727	742.6216	23.100574	542.6835	6.1035156e-05	542.6834	542.6834	200.0	200.0	419999	179.87053	76.45974	614.6365	-287.79578	179.86937	76.46755	598.39484	-278.65543	-0.44093966	2.3732426	42.48121	-14.572198	-179.86278	43.033276	211080.24760770798
43	366.96542	122.94498	781.7192	134.9885	459.9891	3.0517578e-05	459.98907	459.98907	200.0	200.0	429999	181.37585	76.83347	358.77563	-345.18408	181.37366	76.84318	354.6754	-321.80447	-0.39515418	2.3722188	30.714615	-13.579279	-181.34445	44.359634	211680.93135857582
44	402.34177	118.47503	813.77563	201.97127	607.0381	0.0	607.0381	607.0381	200.0	200.0	439999	183.0619	77.74069	356.3003	-353.63388	183.05812	77.755974	360.29276	-339.0672	-0.45972508	2.0724323	21.327122	-13.439909	-183.02405	44.823517	212279.83300971985
45	378.6717	111.11911	733.3081	148.19366	314.78632	0.0	314.78632	314.78632	200.0	200.0	449999	185.10968	79.23768	389.152	-378.39035	185.10574	79.252106	393.16888	-368.37576	-0.4280662	2.076858	26.885838	-15.418944	-185.07	45.13334	212873.17179083824
46	333.3397	141.26266	695.94214	59.060673	501.81598	3.0517578e-05	501.81595	501.81595	200.0	200.0	459999	187.40648	81.15207	400.3121	-415.53412	187.40428	81.159904	391.58698	-401.9468	-0.3135665	2.2001715	25.621347	-12.682552	-187.37242	48.124104	213477.9218866825
47	363.21796	116.37823	633.23724	21.692924	557.6954	0.0	557.6954	557.6954	200.0	200.0	469999	190.36351	82.67862	452.77606	-468.30667	190.3612	82.68787	464.68155	-449.476	-0.3061072	2.1044228	27.246668	-14.404597	-190.3276	50.721313	214064.3874349594
48	403.29892	144.26027	793.19403	53.53452	634.99255	6.1035156e-05	634.9925	634.9925	200.0	200.0	479999	193.96544	85.05681	573.7366	-479.31055	193.962	85.07612	560.8799	-469.15167	-0.16428746	2.2200544	30.861975	-12.340745	-193.93542	56.19033	214672.66821551323
49	403.2246	173.7306	739.48315	107.96393	566.39594	0.0	566.39594	566.39594	200.0	200.0	489999	197.66763	87.291336	594.12683	-549.5233	197.6653	87.306625	596.4479	-518.4864	-0.12796336	2.3003697	32.4604	-13.003717	-197.6182	59.833355	215284.25767111778
50	465.04358	169.09296	668.97546	27.11601	446.89194	0.0	446.89194	446.89194	200.0	200.0	499999	201.03308	90.04874	625.75836	-574.18365	201.02937	90.06636	625.479	-566.43896	-0.13895741	2.282868	30.868114	-13.25427	-200.93303	67.12626	215822.98725247383
51	412.40573	167.20114	641.126	71.36236	682.02985	0.0	682.02985	682.02985	200.0	200.0	509999	203.07726	95.52421	885.0498	-576.8449	203.07523	95.540474	934.44147	-544.73975	-0.120208204	2.231995	28.728437	-14.015879	-202.9843	76.56283	216378.94619584084
52	440.39423	201.2821	745.0876	31.96463	615.61145	0.0	615.61145	615.61145	200.0	200.0	519999	206.63152	100.339615	1189.3011	-562.01404	206.62656	100.36323	1262.6816	-543.4538	0.06692952	2.455797	39.41739	-13.568344	-206.563	88.5451	216925.1733932495
53	484.14227	212.1317	846.6631	66.39204	375.35947	3.0517578e-05	375.3595	375.3595	200.0	200.0	529999	212.15367	105.557785	880.22925	-519.6717	212.15103	105.572105	907.6381	-521.6666	0.33148542	2.5720632	39.631565	-12.6130705	-212.1112	99.0643	217471.25971627235
54	460.0589	170.43016	702.55096	151.32457	221.6779	0.0	221.6779	221.6779	200.0	200.0	539999	217.85333	109.998604	854.4042	-511.95242	217.8534	110.009796	850.5115	-522.8767	0.47789484	2.5080318	34.884773	-13.848981	-217.81834	107.12889	218023.0627670288
55	523.7893	188.47424	878.7857	97.595955	198.32474	0.0	198.32474	198.32474	200.0	200.0	549999	224.87769	113.77873	829.93805	-537.31116	224.87694	113.79337	844.4034	-545.705	0.6856684	2.6281283	42.718266	-11.805086	-224.88858	116.053375	218560.76245760918
56	445.31415	198.5127	728.3418	100.3829	206.74228	0.0	206.74228	206.74228	200.0	200.0	559999	234.21605	119.73772	835.7945	-572.3869	234.21494	119.75601	821.48364	-574.1965	0.7885955	2.5195897	36.5121	-14.963485	-234.2998	124.78573	219079.7199215889
57	571.9257	157.60458	851.56744	78.97236	761.15247	0.0	761.15247	761.15247	200.0	200.0	569999	241.19778	125.3617	763.80304	-631.844	241.19374	125.3891	790.0216	-626.3809	0.8584821	2.520594	35.26647	-13.279356	-241.27887	139.48941	219650.02238178253
58	495.29013	217.08038	773.9057	56.97735	412.5056	0.0	412.5056	412.5056	200.0	200.0	579999	247.79709	132.19984	777.1043	-672.36786	247.79813	132.2198	825.8409	-665.02655	0.9309548	2.4967725	38.17768	-14.662038	-247.8511	150.3488	220177.09062838554
59	553.22864	206.2411	819.10126	134.84682	833.6493	6.1035156e-05	833.64935	833.64935	200.0	200.0	589999	252.61266	139.6415	564.7317	-677.66254	252.61125	139.66107	597.8809	-659.3759	1.0139905	2.5185976	33.45568	-12.454022	-252.66537	164.54428	220718.20253777504
60	599.43585	229.018	823.0253	41.58347	750.1357	0.0	750.1357	750.1357	200.0	200.0	599999	259.09393	149.25327	588.05597	-748.0887	259.09442	149.27927	585.9539	-705.6302	1.2403642	2.5728061	50.30877	-13.192732	-259.19675	192.49487	221292.63276052475
61	563.34076	271.16367	811.3517	8.734058	762.5575	6.1035156e-05	762.55743	762.55743	200.0	200.0	609999	277.32758	170.0558	716.847	-817.7221	277.3272	170.05458	729.2998	-760.1395	1.8521067	2.8131654	54.857903	-14.316404	-277.7802	254.84023	221841.14748311043
62	521.2941	268.43387	791.8367	4.6383724	719.27527	6.1035156e-05	719.2752	719.2752	200.0	200.0	619999	310.41528	197.56729	815.82086	-861.3447	310.41376	197.57413	807.9163	-855.20776	2.2111242	2.922202	50.503437	-16.8605	-311.13345	353.21564	222397.77224946022
63	558.71545	238.26569	785.1888	3.6081386	673.2471	0.0	673.2471	673.2471	200.0	200.0	629999	339.2738	217.61911	826.7849	-917.80414	339.27225	217.64616	822.82086	-898.5148	2.5019476	2.983228	77.91628	-13.40131	-340.0032	410.639	222967.77871847153
64	467.47867	273.662	770.9976	4.536657	227.467	0.0	227.467	227.467	200.0	200.0	639999	348.26874	227.5982	824.1512	-921.25226	348.26495	227.63763	818.7263	-920.691	2.748266	2.9974055	53.19178	-12.808686	-348.81284	438.42975	223510.0557038784
65	402.14044	291.44458	763.2576	4.1536374	755.6509	0.0	755.6509	755.6509	200.0	200.0	649999	349.54895	236.07855	805.97784	-1019.6207	349.5449	236.10443	806.6406	-1001.26965	2.69002	2.9130704	71.50922	-13.773589	-350.01065	476.17056	224075.15396380424
66	407.058	294.59134	760.558	6.060839	705.47284	6.1035156e-05	705.4729	705.4729	200.0	200.0	659999	353.82812	244.43843	815.90405	-1006.8914	353.82104	244.4592	800.23346	-960.51636	2.8037574	2.9078238	66.61447	-12.433256	-354.19608	525.0026	224622.10976934433
67	406.68594	255.6112	741.5783	7.4590826	619.70935	0.0	619.70935	619.70935	200.0	200.0	669999	344.78275	244.80756	802.2703	-1082.9933	344.76758	244.8683	791.71326	-1072.4375	2.597014	2.8614373	66.36519	-13.650407	-344.75543	535.211	225186.89038920403
68	371.98508	271.9381	733.1234	12.135155	39.44567	3.8146973e-06	39.445667	39.445667	200.0	200.0	679999	330.99942	248.33833	804.66766	-1108.378	330.98788	248.3884	806.5252	-1112.7928	2.5453582	2.8100972	76.0029	-12.39366	-330.70096	547.04095	225716.37413048744
69	390.66028	254.89873	772.25305	6.5810394	395.07318	3.0517578e-05	395.07315	395.07315	200.0	200.0	689999	324.57462	256.32773	862.18384	-1141.7667	324.56006	256.38507	847.8783	-1174.9652	2.6266353	2.9863467	105.732376	-13.921142	-324.23425	614.3426	226250.79773497581
70	399.068	275.072	806.3446	6.8572426	709.8793	6.1035156e-05	709.8792	709.8792	200.0	200.0	699999	322.547	262.33707	859.2865	-1206.6095	322.53558	262.37027	849.8609	-1189.3826	2.6128998	3.0218287	61.31486	-12.985821	-322.17972	645.4292	226785.9201989174
71	424.88824	290.52512	744.56024	4.5593123	671.51263	0.0	671.51263	671.51263	200.0	200.0	709999	319.5567	271.87436	877.8036	-1192.3406	319.54727	271.91013	892.43646	-1204.5155	2.6663225	2.9795787	72.915245	-13.160412	-319.1141	697.2526	227341.6133775711
72	344.7945	287.03958	792.3017	6.3377724	15.157245	0.0	15.157245	15.157245	200.0	200.0	719999	316.3747	281.7632	899.57983	-1362.4279	316.35916	281.81433	895.83563	-1328.6677	2.8292189	3.1875803	69.84614	-11.898088	-315.85916	739.68207	227884.90650248528
73	458.2808	268.24292	787.4903	8.430034	406.96564	0.0	406.96564	406.96564	200.0	200.0	729999	319.7868	296.5745	908.3166	-1442.4451	319.77905	296.58633	902.8277	-1416.1775	2.9964325	3.2316597	89.80487	-12.733669	-319.39456	821.10956	228398.23262548447
74	557.8365	201.43573	833.9245	17.353012	742.0719	0.0	742.0719	742.0719	200.0	200.0	739999	334.38867	308.99506	950.37463	-1655.568	334.38208	309.0189	937.7544	-1645.06	3.3585622	3.107622	63.90351	-12.995053	-334.30304	920.6249	228946.2567577362
75	526.09436	242.69417	821.1942	19.111877	720.20514	0.0	720.20514	720.20514	200.0	200.0	749999	353.12964	320.06354	946.0243	-1706.6349	353.11987	320.10638	940.5183	-1657.7351	3.3555627	3.2022185	79.69848	-13.983504	-352.93716	967.8541	229499.23384547234
76	463.51364	230.59442	811.30066	3.7647882	663.3628	0.0	663.3628	663.3628	200.0	200.0	759999	351.68182	324.3369	922.3278	-1852.542	351.67383	324.3701	930.59247	-1871.4249	3.3036702	3.3135865	101.487434	-12.372265	-351.26468	1001.4584	230024.92640829086
77	556.46375	224.90804	802.1299	21.10166	706.6509	0.0	706.6509	706.6509	200.0	200.0	769999	345.18192	327.98535	918.15594	-2014.2307	345.17334	328.02765	924.3823	-2012.3743	3.2485335	3.2533488	72.12222	-12.312508	-344.39874	999.9385	230544.06553673744
78	544.6756	228.24934	859.0941	7.313299	624.3932	6.1035156e-05	624.39325	624.39325	200.0	200.0	779999	328.682	326.80737	910.938	-2335.198	328.66928	326.8514	913.98096	-2466.9055	3.1350257	3.1926422	76.37721	-13.615997	-327.7628	1010.0308	231060.14087867737
79	492.0103	226.09714	770.31586	9.718285	193.45041	0.0	193.45041	193.45041	200.0	200.0	789999	316.5607	325.01083	967.88324	-2573.2803	316.55405	325.0371	972.93585	-2559.1921	3.0819333	3.3301218	100.13144	-15.367239	-315.5192	1060.4446	231570.5305738449
80	470.52762	235.9713	795.31195	5.4794006	489.9334	3.0517578e-05	489.93338	489.93338	200.0	200.0	799999	303.11136	322.3299	941.6079	-2589.9111	303.1089	322.35806	1007.7811	-2762.4016	3.1423066	3.319828	82.22706	-14.398361	-302.12576	1031.2043	232085.57274985313
81	469.66864	234.02591	763.6257	17.667027	493.47998	0.0	493.47998	493.47998	200.0	200.0	809999	284.3795	320.0796	905.5871	-2782.3513	284.36972	320.11542	911.4897	-2836.0522	3.0598865	3.2350402	62.48664	-14.737526	-283.2794	1055.7782	232578.15933084488
82	425.04642	234.05658	773.7053	9.469129	687.2357	6.1035156e-05	687.23566	687.23566	200.0	200.0	819999	269.18655	318.8222	896.755	-2996.1436	269.1768	318.8642	931.57855	-3036.6123	2.9149888	3.2031918	61.238113	-14.500292	-268.00586	1053.1196	233069.19428253174
83	463.98044	233.24277	773.7966	15.669694	689.5881	6.1035156e-05	689.58813	689.58813	200.0	200.0	829999	253.56772	320.2018	937.22845	-3005.6152	253.55647	320.24503	937.48047	-3114.9082	2.7876964	3.331929	73.28965	-15.294335	-252.31462	1059.36	233586.76734924316
84	436.18808	215.94371	727.21124	9.1973915	566.29065	6.1035156e-05	566.2907	566.2907	200.0	200.0	839999	239.71509	318.93997	888.70966	-3159.8083	239.7101	318.9794	875.22473	-3227.1562	2.5058913	3.3687725	57.578316	-13.391609	-238.26538	1017.9104	234112.61772298813
85	376.2782	234.5395	728.36084	6.192647	97.78074	7.6293945e-06	97.78073	97.78073	200.0	200.0	849999	222.11569	320.32666	943.1373	-3325.576	222.10197	320.39453	914.32196	-3363.1865	2.4036386	3.317913	61.40882	-13.5094	-220.4592	1043.5981	234625.535905838
86	459.49628	214.90268	770.5352	7.206451	521.7299	0.0	521.7299	521.7299	200.0	200.0	859999	202.47401	324.58746	993.64276	-3570.59	202.46486	324.65137	1011.2469	-3531.763	2.6521847	3.462389	54.36618	-15.120022	-200.92496	1063.0815	235112.8217945099
87	390.67657	238.93668	784.3208	5.9345384	566.91907	6.1035156e-05	566.9191	566.9191	200.0	200.0	869999	195.44818	326.54865	1018.39435	-3526.8833	195.43959	326.58487	1035.2148	-3473.111	2.633511	3.383505	58.48968	-15.754496	-193.93495	1096.1172	235606.65632510185
88	293.73898	212.73965	712.97363	10.749433	703.24207	0.0	703.24207	703.24207	200.0	200.0	879999	187.75607	330.15314	1014.8488	-3408.329	187.74156	330.19458	990.99713	-3362.3157	2.5132022	3.3999407	81.88064	-14.546209	-186.09665	1115.4664	236126.19034576416
89	353.21957	193.98834	783.4129	26.84901	217.90088	0.0	217.90088	217.90088	200.0	200.0	889999	179.09525	330.70752	1052.0948	-3462.6392	179.08945	330.74213	1068.2026	-3465.1575	2.9869437	3.9371617	74.0194	-12.693926	-177.58719	1125.8159	236619.99588298798
90	385.4296	235.58571	717.9072	3.6586876	468.0031	6.1035156e-05	468.00317	468.00317	200.0	200.0	899999	174.52312	329.9802	1065.5316	-3477.326	174.50748	330.0566	1057.0338	-3457.3757	2.7756672	3.9747913	89.60939	-14.80675	-172.90341	1163.6945	237130.791765213
91	357.83826	264.35056	829.15216	4.762817	535.18616	0.0	535.18616	535.18616	200.0	200.0	909999	177.60606	331.63382	1097.0874	-3521.5674	177.59744	331.68283	1070.4792	-3533.1619	2.9192896	3.8494453	88.08685	-12.829668	-176.10173	1147.3198	237646.44463968277
92	353.9537	238.50273	778.57776	2.8210733	365.4663	0.0	365.4663	365.4663	200.0	200.0	919999	169.3857	332.5655	1102.0043	-3441.053	169.37498	332.61298	1080.5497	-3458.577	2.5463917	3.647156	81.01582	-13.64046	-167.726	1166.1407	238137.0328323841
93	293.72693	204.80754	724.81793	9.120701	198.82191	0.0	198.82191	198.82191	200.0	200.0	929999	177.67729	335.79065	1122.2153	-3500.767	177.66878	335.84097	1110.8961	-3432.0876	3.0204175	3.797168	87.973206	-12.384872	-176.15698	1199.4183	238642.51017904282
94	290.61737	212.14534	740.9981	10.122263	165.70006	0.0	165.70006	165.70006	200.0	200.0	939999	170.20726	336.35736	1082.772	-3308.487	170.20085	336.4037	1095.601	-3364.5435	2.5862317	3.5593076	80.15187	-11.929558	-168.2666	1190.61	239152.1269698143
95	437.29163	223.36221	744.5377	33.436855	523.63074	0.0	523.63074	523.63074	200.0	200.0	949999	164.80373	336.49072	1184.6084	-3550.168	164.7981	336.52417	1163.4288	-3515.0266	2.739723	3.6512992	64.18732	-13.025581	-163.15973	1206.7382	239636.7701268196
96	291.47464	229.14095	753.8222	12.439327	461.7794	0.0	461.7794	461.7794	200.0	200.0	959999	172.03844	342.91632	1151.4688	-3532.278	172.03189	342.96115	1161.1781	-3582.0625	3.0941918	3.992828	86.80528	-11.55556	-170.46529	1296.9716	240128.73635721207
97	365.0914	236.44193	764.7037	10.011839	350.57324	0.0	350.57324	350.57324	200.0	200.0	969999	172.87149	348.00897	1192.4126	-3606.8704	172.85857	348.06705	1215.8368	-3624.7854	2.9664009	3.8263416	94.40634	-15.118532	-171.10011	1357.7488	240647.7665565014
