Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
25	1416.8348	334.7856	1869.2313	731.978	1278.1472	256.3505	1663.3596	629.38947	200.0	200.0	249999	715.0989	103.68481	1078.1459	-19.434668	715.0981	103.68657	1080.5675	-21.966404	-0.27188048	2.6030033	17.781992	-12.368884	-714.98254	42.124157	4637.336675167084
26	1418.917	350.236	1880.247	551.7749	1314.5168	343.3923	1831.1543	737.9095	200.0	200.0	259999	718.62006	103.51981	1088.7058	-31.238577	718.6191	103.52779	1088.3027	-43.711136	-0.3489587	2.5376363	22.683872	-13.212954	-718.5292	41.704456	4820.973046302795
27	1340.8107	346.25308	1885.2881	583.6357	1434.4413	257.59943	1683.8752	684.05084	200.0	200.0	269999	722.3666	102.78239	1096.044	-41.728268	722.36615	102.79184	1098.7233	-51.1724	-0.40766466	2.5218863	18.272816	-13.366131	-722.2703	42.20574	5015.992449760437
28	1400.6953	330.38522	1883.5775	628.003	1168.795	215.5296	1447.4392	683.4483	200.0	200.0	279999	725.4736	102.76909	1103.052	-53.748512	725.4731	102.77909	1100.1135	-65.98767	-0.4614804	2.575837	18.860458	-12.076027	-725.33856	42.14151	5199.648668527603
29	1457.5552	310.96536	1833.5782	694.9819	1051.8154	311.36627	1634.8627	572.7764	200.0	200.0	289999	725.39166	102.910614	1104.5383	-58.417706	725.3911	102.92501	1103.62	-75.35071	-0.5374412	2.5491784	25.822227	-12.608881	-725.1269	42.893867	5389.641009807587
30	1393.7089	322.3692	1886.4626	570.47974	1163.8817	379.77048	1849.7917	603.08716	200.0	200.0	299999	722.14795	101.27881	1104.6643	-71.25969	722.14685	101.30382	1101.8085	-88.408966	-0.6198355	2.482218	15.544803	-11.598861	-721.7926	43.445538	5583.998792886734
31	1419.0587	298.0591	1884.7302	824.2632	1201.0447	401.71588	1845.5516	695.30707	200.0	200.0	309999	716.11896	100.8679	1088.3833	-80.14892	716.118	100.89799	1089.9622	-96.26735	-0.70308	2.4494965	22.601229	-13.2158375	-715.6456	43.894817	5773.920627832413
32	1319.1294	338.4223	1869.0316	596.01624	1112.7424	462.55685	1865.7198	589.8135	200.0	200.0	319999	711.7285	100.69701	1091.9065	-89.05081	711.72766	100.73152	1086.1372	-102.91057	-0.70256	2.4850216	19.762062	-12.303575	-711.2136	44.280807	5970.562360048294
33	1286.0507	389.87448	1873.9323	549.5929	1086.0175	363.77438	1499.4482	498.9525	200.0	200.0	329999	708.3517	101.252335	1081.7157	-94.401245	708.3506	101.29384	1079.0822	-104.70312	-0.73372465	2.441953	17.661888	-12.510675	-707.81525	43.277042	6159.324729442596
34	1413.0582	271.5256	1891.8656	963.7726	988.30743	335.9825	1567.293	623.0099	200.0	200.0	339999	705.82513	102.001305	1089.6659	-98.269844	705.824	102.04354	1084.534	-106.87543	-0.7433408	2.4308186	19.322071	-12.370567	-705.2656	42.071396	6355.789835214615
35	1402.0687	333.2592	1838.8895	565.5132	1193.2405	362.98926	1626.0015	616.49744	200.0	200.0	349999	703.52826	103.142746	1085.9164	-99.56426	703.52686	103.18889	1080.2098	-107.1559	-0.78411126	2.39286	20.322968	-13.586548	-702.9261	42.989674	6544.0652849674225
36	1469.0054	313.18185	1848.1658	822.8377	1200.2219	392.89865	1887.0319	646.84973	200.0	200.0	359999	702.552	105.226135	1079.2706	-106.402534	702.5497	105.275406	1076.9823	-119.29708	-0.790573	2.409189	17.04334	-14.780214	-701.9576	43.139412	6734.214637756348
37	1450.9689	347.9739	1842.2148	534.5176	1269.0139	302.89206	1714.1271	601.82404	200.0	200.0	369999	702.2211	105.84585	1077.2892	-108.849045	702.21893	105.89849	1072.6611	-124.441185	-0.8154006	2.350744	16.291487	-12.683918	-701.5645	43.86063	6930.118037939072
38	1387.5815	349.54578	1837.3616	578.84094	1263.6337	266.16266	1805.8395	745.2876	200.0	200.0	379999	702.86475	106.5533	1077.917	-114.85044	702.8621	106.61119	1077.551	-118.54206	-0.785629	2.3174164	20.072725	-13.337778	-702.192	45.67337	7125.764616012573
39	1453.6865	340.14444	1889.815	586.7192	1207.5547	415.63968	1757.2592	656.26044	200.0	200.0	389999	703.8588	107.70956	1086.7064	-127.821175	703.856	107.77098	1087.6915	-140.84958	-0.76104593	2.2848978	21.326088	-11.694397	-703.2099	47.21558	7320.51967382431
40	1405.5905	291.28943	1822.6046	827.7382	1123.4844	246.36957	1667.0117	820.3001	200.0	200.0	399999	703.96533	108.55394	1102.1398	-127.156136	703.9624	108.6201	1091.2249	-140.04137	-0.7134269	2.2732706	17.94689	-13.326317	-703.2047	47.86183	7502.944659471512
41	1296.1127	346.00903	1827.9482	578.5554	1129.6428	231.18217	1550.0807	724.96375	200.0	200.0	409999	703.83057	110.16598	1096.3983	-135.69307	703.82697	110.236984	1091.1168	-145.04034	-0.70019424	2.3004756	19.2644	-12.72291	-703.1196	49.93607	7686.980398178101
42	1291.0582	382.00363	1864.6477	580.38544	982.14777	543.3629	1662.475	402.787	200.0	200.0	419999	700.4234	110.860245	1089.218	-135.6937	700.41956	110.94018	1080.5751	-146.93623	-0.7857187	2.2241685	17.607769	-14.321425	-699.5841	52.46959	7886.228957891464
43	1301.2314	336.69757	1859.8179	569.51587	1301.3276	427.8445	1767.5935	603.0535	200.0	200.0	429999	694.66754	111.13918	1069.9175	-140.56342	694.66327	111.23067	1066.791	-153.85385	-0.8391629	2.1020505	19.48243	-12.662334	-693.72076	56.367718	8075.0698482990265
44	1404.201	308.35718	1817.1473	825.93695	1244.6355	173.22328	1573.7836	854.1932	200.0	200.0	439999	689.32465	110.90514	1071.9192	-146.01445	689.3218	110.99223	1064.3333	-163.58086	-0.6261456	2.214176	21.196196	-11.684905	-688.30743	59.81918	8269.994604587555
45	1434.9359	335.50073	1868.104	555.8722	1458.1735	221.58453	1688.5966	1038.6241	200.0	200.0	449999	685.4621	110.25535	1046.6934	-177.24355	685.4602	110.33931	1039.5259	-185.99799	-0.5105307	2.2943041	22.7755	-12.238222	-684.39606	61.56154	8456.200195789337
46	1441.9961	363.29858	1879.966	583.7736	1225.6367	393.67725	1811.7109	845.9402	200.0	200.0	459999	682.6989	109.04798	1033.2668	-196.26144	682.69684	109.13649	1038.7533	-211.9962	-0.48247823	2.3065093	20.413157	-13.358776	-681.6165	63.040264	8639.461161613464
47	1371.7401	375.0091	1884.4912	540.21515	1508.6295	384.32516	1860.7972	870.66583	200.0	200.0	469999	680.3045	109.594025	1029.0924	-201.00049	680.3018	109.67304	1033.4559	-213.27118	-0.42138284	2.3155062	17.243773	-14.77522	-679.1646	66.11655	8825.002963066101
48	1482.9224	347.74545	1841.7173	519.4212	1297.3411	455.71338	1753.3206	709.898	200.0	200.0	479999	678.7096	110.7945	1034.8073	-189.89166	678.70667	110.88911	1039.1338	-206.01836	-0.36774263	2.3332217	16.74653	-11.961122	-677.5121	69.070915	9018.30054306984
49	1450.4391	342.24667	1878.5101	765.3217	1557.4072	299.91977	1845.2577	823.8174	200.0	200.0	489999	680.01666	111.59374	1023.9885	-197.24454	680.01324	111.68673	1019.22833	-214.43477	-0.33648503	2.3431773	20.403435	-14.987757	-678.8212	71.05055	9216.468580245972
50	1428.7177	299.54156	1839.3044	810.812	1446.7382	445.58804	1842.9115	525.2526	200.0	200.0	499999	682.30505	112.75316	1058.5964	-206.24513	682.3036	112.84735	1021.81146	-227.29976	-0.32749462	2.3339877	28.716839	-13.76625	-681.1099	72.363785	9413.78139925003
51	1468.0258	313.42337	1871.1458	524.9714	1397.1263	272.34753	1686.0968	966.1842	200.0	200.0	509999	684.9435	113.28384	1029.9703	-220.69112	684.9417	113.378746	1020.647	-238.41437	-0.30889204	2.3297296	19.576736	-12.244616	-683.7491	72.689766	9606.925740242004
52	1434.5272	344.95728	1835.2936	789.14435	1129.9421	478.32477	1800.2152	638.60535	200.0	200.0	519999	687.94635	114.75131	1025.8335	-225.21478	687.94415	114.849754	1015.86707	-238.70818	-0.33372182	2.3037417	25.130833	-12.378811	-686.7078	74.68915	9791.04444360733
53	1463.1122	321.9913	1836.0168	811.31006	1362.0654	223.84671	1616.7275	959.65045	200.0	200.0	529999	690.28784	115.833435	1034.0347	-234.02844	690.2858	115.92868	1014.19324	-270.35425	-0.30140606	2.2763445	20.860498	-13.494976	-688.97614	77.93375	9991.637131214142
54	1465.2991	344.68216	1845.9867	518.46216	1357.5281	405.96124	1814.6072	527.092	200.0	200.0	539999	691.7341	117.463104	1028.4181	-261.22818	691.7317	117.55925	1020.1106	-291.2844	-0.3061821	2.2534404	23.045973	-13.619645	-690.4114	79.34271	10187.639187812805
55	1456.4669	361.81497	1866.0634	521.1444	1235.9371	418.52057	1806.4861	547.38824	200.0	200.0	549999	693.67535	119.32875	1031.2573	-266.40625	693.6742	119.4307	1013.5611	-270.26562	-0.28902346	2.269522	23.520985	-14.253476	-692.361	78.484955	10377.420289754868
56	1535.5865	309.2919	1864.7418	561.08636	1453.4264	370.09238	1828.902	738.0343	200.0	200.0	559999	695.3164	120.83558	1028.8646	-250.81702	695.314	120.933205	1013.7196	-258.78992	-0.32274294	2.2622144	22.655968	-14.041397	-693.9564	78.3469	10569.173647403717
57	1489.1775	381.43	1866.4646	512.1129	1273.3899	553.30084	1874.7136	487.61346	200.0	200.0	569999	696.50195	121.32941	1030.5687	-259.02084	696.50055	121.427635	1021.35815	-260.85312	-0.29946053	2.2676234	21.20411	-13.699511	-695.0837	79.69761	10761.935756444931
58	1463.7085	348.7349	1847.3031	555.4368	1436.9031	343.537	1847.0135	847.51154	200.0	200.0	579999	699.4209	122.998405	1038.3129	-252.29723	699.41864	123.09887	1016.21765	-253.14618	-0.27358994	2.267884	23.080284	-14.618928	-698.04694	80.445076	10957.630488872528
59	1394.388	387.03796	1862.8314	566.9256	1465.0933	231.2835	1842.0717	1090.7433	200.0	200.0	589999	701.36053	123.48157	1027.1849	-257.56976	701.3585	123.57778	1019.7234	-273.96802	-0.2903163	2.265022	17.439093	-12.077732	-699.947	81.44033	11147.571584939957
60	1425.5116	384.16635	1869.6827	574.29395	1300.7361	398.44595	1843.1366	510.59552	200.0	200.0	599999	702.726	124.12637	1030.4708	-292.18616	702.7249	124.220375	1013.6043	-299.57666	-0.26478872	2.270393	17.262981	-13.030298	-701.27325	83.69582	11337.696354866028
61	1477.0808	363.6278	1854.0542	515.7997	1310.663	463.61847	1843.2172	581.7029	200.0	200.0	609999	704.0844	125.59897	1030.389	-335.86475	704.08215	125.68324	1028.3727	-348.69296	-0.24199247	2.2445953	19.481247	-12.830992	-702.56287	83.41998	11532.053532123566
62	1450.6708	350.93097	1842.6261	775.5502	1104.342	544.22687	1839.5992	355.9818	200.0	200.0	619999	705.0083	126.663925	1038.8176	-321.56876	705.0065	126.74771	1023.9512	-324.4166	-0.22951908	2.242997	18.07534	-15.542377	-703.4985	86.997955	11720.266213655472
63	1474.2069	315.2538	1834.0281	729.26105	1509.6931	232.44359	1849.9822	1069.7018	200.0	200.0	629999	707.09424	127.28644	1043.3768	-322.20218	707.09296	127.355125	1024.7029	-332.32144	-0.16355129	2.2836652	17.660992	-14.001283	-705.58575	86.08333	11912.714514017105
64	1510.1754	283.07953	1845.8938	630.4119	1200.3269	390.69943	1744.2521	436.7611	200.0	200.0	639999	709.7357	126.82714	1051.5825	-319.6911	709.7348	126.88216	1033.7538	-331.1188	-0.15135671	2.2763746	17.570265	-12.797268	-708.2147	87.0622	12104.260627985
65	1519.212	334.00925	1846.4452	744.81775	1051.76	482.85504	1818.3956	395.0202	200.0	200.0	649999	711.54254	127.2428	1038.805	-282.8799	711.5421	127.29161	1039.8534	-270.19794	-0.15059577	2.2660668	20.836914	-16.682053	-709.9745	88.59633	12295.1522834301
66	1500.0713	360.81155	1860.5033	658.149	1106.131	490.09473	1823.6039	601.6565	200.0	200.0	659999	713.2621	127.97381	1030.4349	-305.04532	713.2601	128.02509	1034.2725	-313.15646	-0.13616876	2.281306	23.305223	-13.510277	-711.665	90.75195	12481.30897283554
67	1500.4285	351.502	1861.5616	607.1451	1093.6721	564.8548	1852.7765	430.77158	200.0	200.0	669999	713.23755	128.27113	1035.4937	-293.67255	713.2358	128.3275	1025.0308	-297.93695	-0.26230967	2.2415342	18.592833	-13.940899	-711.56824	91.12011	12684.166443824768
68	1526.6161	363.00516	1851.1393	644.9388	1471.8447	412.42926	1846.4222	766.1989	200.0	200.0	679999	712.07874	129.07787	1026.7793	-265.42886	712.07544	129.12415	1018.6526	-270.51398	-0.28571042	2.230014	18.230957	-12.203648	-710.47485	92.36772	12875.17404961586
69	1436.2515	382.0813	1863.8529	623.2194	1318.9607	255.4302	1713.1853	1002.0201	200.0	200.0	689999	711.6362	130.9477	1040.5859	-242.0156	711.63586	130.99495	1039.049	-246.9681	-0.28105548	2.2280097	23.86209	-13.892303	-710.0311	93.69011	13059.517246961594
70	1472.3866	366.40656	1883.207	685.3432	1357.5762	367.2732	1780.0262	496.82166	200.0	200.0	699999	712.14465	132.12212	1040.5924	-242.68666	712.1432	132.16698	1034.5173	-230.88266	-0.20727131	2.2865956	29.574926	-13.221453	-710.4699	96.30537	13243.909004211426
71	1531.1965	366.99463	1867.827	634.5056	1081.2148	520.9629	1732.6652	383.0756	200.0	200.0	709999	712.4635	134.54263	1031.1816	-223.73259	712.4624	134.584	1024.3693	-236.33023	-0.2512981	2.255114	33.297207	-12.626085	-710.7522	96.26655	13430.743406295776
72	1504.9851	338.17157	1856.2512	734.4825	1177.7167	475.23947	1714.3529	570.6635	200.0	200.0	719999	712.893	136.66194	1041.5583	-236.00963	712.8922	136.69234	1033.3867	-238.8653	-0.2160133	2.2632072	26.128855	-14.001408	-711.16	98.3827	13620.869069337845
73	1519.6758	317.7326	1875.1252	800.1611	1227.7484	376.93024	1695.9163	541.75256	200.0	200.0	729999	714.3474	137.78177	1035.7793	-286.25793	714.34705	137.81401	1031.1906	-270.01382	-0.18519588	2.2741196	26.654701	-12.132851	-712.65784	97.98129	13805.44293832779
74	1531.8846	324.1267	1845.8887	791.9035	1347.5651	535.7546	1767.4607	464.90533	200.0	200.0	739999	714.8917	138.06903	1045.4174	-262.2706	714.8919	138.0871	1032.9149	-283.74985	-0.15958554	2.2915614	26.705725	-12.246509	-713.0871	101.86039	13997.941261291504
75	1500.5789	349.07162	1882.0891	818.363	1375.4469	392.55872	1757.9429	633.6382	200.0	200.0	749999	714.8482	138.79947	1031.1448	-243.77449	714.84796	138.81407	1041.7063	-233.80536	-0.16232584	2.271602	22.566303	-13.375505	-713.0345	103.4575	14187.586499214172
76	1590.0306	306.82953	1860.2238	809.3219	1264.3406	330.49496	1606.9773	867.7985	200.0	200.0	759999	714.876	139.30899	1038.223	-226.79037	714.87555	139.32626	1037.0247	-238.00964	-0.17510252	2.2343028	25.250568	-13.98499	-713.0925	104.69091	14375.961614847183
77	1520.2634	322.46152	1860.5562	756.1298	1225.9028	454.4948	1693.6355	404.91412	200.0	200.0	769999	716.2116	140.13322	1031.0908	-224.65453	716.2121	140.15192	1049.712	-240.9469	-0.11186649	2.2665496	26.359913	-12.128045	-714.5088	102.553185	14566.17255282402
78	1404.9156	322.17358	1848.4313	860.9845	1173.0841	368.22305	1627.0645	471.3526	200.0	200.0	779999	718.41516	139.95355	1031.2865	-261.96237	718.4159	139.97032	1034.4991	-243.01447	-0.093674615	2.2719798	32.567417	-14.291999	-716.6625	103.250046	14752.156601190567
79	1475.5105	341.69617	1876.3207	903.37494	1269.3174	411.73914	1689.3142	452.92505	200.0	200.0	789999	718.288	139.93988	1045.8545	-277.16742	718.289	139.95871	1025.3163	-253.82256	-0.12702544	2.267912	28.127756	-12.893066	-716.49146	103.97366	14951.14451956749
80	1498.5746	336.15747	1852.2502	769.17816	1029.3124	475.58066	1763.977	459.3169	200.0	200.0	799999	717.78455	140.37871	1028.1876	-268.51193	717.7844	140.3921	1018.8907	-247.88345	-0.15324053	2.2246087	29.632126	-13.592473	-715.975	103.68711	15141.625046491623
81	1540.722	373.35757	1856.8019	694.608	838.0007	355.94977	1590.9725	503.96545	200.0	200.0	809999	718.4167	141.32893	1043.0598	-284.2806	718.41693	141.3511	1020.46436	-263.09778	-0.1632609	2.2270834	25.977154	-14.780036	-716.62463	103.66549	15339.07396888733
82	1502.6115	349.56302	1849.6248	708.4424	1080.1885	440.86313	1699.8374	493.95743	200.0	200.0	819999	718.8997	142.20207	1016.24774	-289.31815	718.89886	142.2135	1017.34	-296.45575	-0.1694089	2.236961	25.737482	-14.674132	-717.0646	103.64747	15521.168578863144
83	1525.3743	354.0655	1848.4865	694.194	1176.3594	463.29657	1737.5037	414.53494	200.0	200.0	829999	719.5498	142.42944	1023.8725	-302.4117	719.5497	142.44281	1021.34564	-297.7961	-0.15703903	2.2451868	26.465664	-12.511839	-717.7381	102.46585	15712.55609035492
84	1498.72	334.66266	1850.4332	813.45325	1094.5662	342.8196	1696.8505	591.01843	200.0	200.0	839999	721.1328	142.8935	1023.8203	-297.6148	721.1321	142.90558	1020.28687	-288.6952	-0.18109952	2.2143002	23.965652	-13.555386	-719.28937	102.65332	15906.564729452133
85	1587.4508	304.27917	1854.9105	774.8158	1177.5415	380.5575	1518.7125	449.90155	200.0	200.0	849999	722.75323	143.24178	1035.2257	-330.00998	722.75275	143.247	1017.5566	-312.74695	-0.16485316	2.2167635	22.308887	-13.086038	-720.9314	101.733116	16090.194127559662
86	1557.7495	322.37222	1847.7384	731.3189	1143.8339	498.23508	1870.8715	479.74283	200.0	200.0	859999	724.7221	143.36615	1040.1484	-335.864	724.7204	143.36806	1023.7533	-316.3203	-0.17192893	2.2138097	24.078281	-12.853042	-722.868	101.14254	16271.510762691498
87	1541.9653	284.5374	1858.1584	766.7738	1294.0385	503.51608	1886.9952	416.02505	200.0	200.0	869999	727.4716	143.02776	1026.0457	-276.60144	727.4719	143.03403	1025.4877	-269.5707	-0.17120048	2.2417073	16.983429	-14.054284	-725.7028	98.1924	16455.051463127136
88	1527.8015	308.70764	1853.0233	771.77985	1143.0725	538.03564	1880.263	479.83176	200.0	200.0	879999	729.61847	142.96878	1034.0881	-314.4354	729.6183	142.97098	1023.57153	-300.5643	-0.14362855	2.240701	20.641762	-14.491537	-727.86	97.5918	16640.143298864365
89	1556.7438	278.1536	1856.6251	761.28534	1367.8033	296.87247	1787.123	862.0524	200.0	200.0	889999	730.6299	142.41502	1040.3434	-301.65952	730.62946	142.41444	1025.328	-275.8075	-0.17002356	2.2634149	20.293846	-11.925772	-728.8537	97.56146	16821.221650362015
90	1460.2517	347.23868	1864.5784	690.0485	1311.1245	455.82877	1854.5927	499.04565	200.0	200.0	899999	730.9408	143.39494	1035.8208	-288.09854	730.9414	143.39188	1020.51526	-271.6476	-0.18890433	2.2226112	22.397343	-12.39924	-729.1232	97.16641	17007.686493873596
91	1455.4797	347.8578	1854.6139	697.45215	1381.6346	391.34845	1865.9355	537.7684	200.0	200.0	909999	732.01636	143.8688	1030.9152	-319.18985	732.01587	143.86772	1036.1775	-318.67258	-0.21553978	2.1968498	20.570944	-13.055954	-730.23553	95.33032	17193.136059999466
92	1511.8506	300.79547	1852.1499	869.5726	1002.73505	554.839	1869.8708	505.5713	200.0	200.0	919999	732.5217	144.38805	1034.2953	-347.68484	732.52124	144.3849	1019.6002	-323.2259	-0.20573	2.2150571	26.196367	-14.036383	-730.7186	97.282745	17380.927208423615
93	1489.619	325.97726	1836.8016	715.87787	1057.1344	632.04846	1880.7858	428.29465	200.0	200.0	929999	733.7231	144.74512	1024.1086	-338.9471	733.7229	144.73886	1028.4197	-326.23672	-0.18799001	2.2089014	19.529419	-12.144152	-731.9189	95.81272	17566.489012241364
94	1477.1384	326.87692	1834.8724	742.3116	1270.9816	448.70175	1691.4425	557.27954	200.0	200.0	939999	735.84906	144.71043	1049.2201	-300.76288	735.84875	144.68588	1031.5039	-309.58926	-0.17079529	2.2223797	28.643719	-13.341166	-734.0508	95.36646	17759.303731918335
95	1544.0272	307.23657	1837.5249	863.80914	1109.3745	525.0257	1710.5172	459.04678	200.0	200.0	949999	737.0839	145.79988	1030.8995	-306.99844	737.08417	145.7754	1032.8956	-300.9959	-0.1635124	2.1975107	25.102184	-14.455535	-735.2797	95.50139	17945.50525021553
