Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
16	68.54305	171.8122	1198.0618	6.051579	36.763176	28.287683	79.20392	3.1074016	200.0	200.0	159999	34.879093	34.82111	1037.7944	-122.66612	34.876724	34.835712	1010.40546	-116.23753	-1.3341163	2.3318331	25.737482	-12.219783	-34.905186	40.017143	2235.75154709816
17	68.7004	236.22905	1266.1019	5.3915215	8.712208	2.3613288	11.782264	5.8287377	200.0	200.0	169999	30.978842	33.044025	1076.2178	-129.37709	30.976828	33.057957	1044.1796	-125.7936	-1.7162157	1.907651	23.70034	-10.330306	-31.053953	32.4755	2373.335695028305
18	22.429903	43.934444	320.77496	5.778748	8.553949	0.72451615	9.907345	7.589422	200.0	200.0	179999	32.32346	40.400925	1419.906	-133.8809	32.32743	40.41495	1408.311	-127.97061	-1.4882827	2.2533991	29.04736	-11.293999	-32.54043	53.619793	2523.1329050064087
19	64.83755	158.74634	842.2373	7.8588347	36.411304	74.24048	258.379	6.290614	200.0	200.0	189999	34.972492	50.236797	1841.634	-157.29454	34.9759	50.253155	1849.0638	-166.07687	-1.2794126	2.5297744	31.052008	-12.512612	-35.065205	60.11928	2672.665311574936
20	28.52538	40.338856	230.78815	3.9426336	64.85285	34.433525	109.4298	16.02236	200.0	200.0	199999	34.8119	56.245014	1976.7797	-186.80565	34.81369	56.25504	1943.8213	-183.2441	-1.2742069	2.4764051	31.103592	-14.115066	-34.906593	78.21918	2825.199882507324
21	26.666065	48.68621	330.10754	5.932104	145.28824	266.76816	678.7252	7.894335	200.0	200.0	209999	35.578228	60.97126	2280.875	-198.74817	35.57543	60.996128	2271.2917	-192.46408	-1.1856372	2.3910596	27.24205	-10.50864	-35.692936	84.267334	2959.4149045944214
22	43.588932	165.25887	1163.6827	2.6269603	11.808938	4.0122175	18.682432	6.5599585	200.0	200.0	219999	37.245083	67.086296	2184.4678	-214.50888	37.245255	67.11717	2175.971	-212.0129	-0.8623646	2.5908582	33.06415	-12.9023075	-37.39172	104.79316	3101.8537414073944
23	17.49498	18.9324	98.26494	4.1759634	13.701187	7.71661	32.20028	7.118601	200.0	200.0	229999	35.405304	64.50402	2266.065	-206.1867	35.40287	64.50939	2114.7383	-205.54414	-1.0695137	2.3055341	31.812298	-13.574232	-35.3925	86.98567	3252.9690549373627
24	34.18757	80.3818	524.4278	5.4668016	7.8340545	1.0412519	9.192339	6.808886	200.0	200.0	239999	31.111387	59.563385	1960.8713	-256.22003	31.110556	59.565598	1982.9615	-284.63678	-1.2311093	2.1562345	22.070158	-12.066566	-31.061657	83.13145	3395.6423346996307
25	29.015285	38.17595	229.16872	3.5964742	12.504526	7.2015896	25.786253	3.7608492	200.0	200.0	249999	28.085594	54.02847	1903.6648	-253.72452	28.088854	54.032845	1806.0476	-261.76556	-1.2499646	2.1060383	27.373278	-12.936307	-27.975632	71.42244	3534.3334634304047
26	20.19842	40.704937	295.77655	2.9125528	14.363756	1.6343844	15.911083	10.1376295	200.0	200.0	259999	25.090233	51.691734	1523.6875	-271.6581	25.098038	51.70687	1449.303	-314.84903	-1.3179157	2.0107791	25.635073	-11.541528	-25.004847	64.57331	3674.989636659622
27	34.993988	69.65309	344.7798	3.072469	16.135193	4.7531137	23.531675	10.176836	200.0	200.0	269999	22.925278	53.633457	1338.0575	-335.36884	22.926805	53.641354	1391.8251	-360.54037	-1.2044727	2.1764743	23.96397	-12.950467	-22.89384	67.934265	3822.7532346248627
28	47.10195	103.43872	676.9176	5.1107373	17.49305	12.287993	36.585983	5.866005	200.0	200.0	279999	20.398527	57.482464	1324.3644	-423.0262	20.401766	57.481316	1227.2808	-445.56503	-1.2536594	2.0508742	22.82958	-16.243805	-20.269745	61.474308	3961.7624592781067
29	40.259552	154.88562	1117.1161	3.9448538	12.272375	2.1411757	15.148009	9.161559	200.0	200.0	289999	16.200853	60.254505	1037.192	-456.18527	16.203693	60.253387	1081.9663	-484.95938	-1.388348	1.9090724	24.983412	-13.320882	-15.950807	55.561707	4108.26545715332
30	34.916397	118.44682	853.98444	3.466041	41.33674	19.160774	71.98291	11.6201515	200.0	200.0	299999	12.074172	61.449688	1160.6246	-471.88562	12.074253	61.447533	1194.2528	-497.78107	-1.4148257	1.8872514	22.52189	-13.93813	-11.834553	53.810917	4248.631820678711
31	22.34996	28.086706	148.25072	3.7742782	88.22565	146.95145	381.2648	3.5293596	200.0	200.0	309999	10.708515	63.86695	1435.6759	-486.93912	10.708164	63.87091	1419.8699	-502.94836	-1.4719992	1.8761407	22.607601	-13.200184	-10.49508	53.363388	4391.413126468658
32	16.737808	21.839212	154.43752	4.5894003	16.054787	7.817256	33.71844	8.075585	200.0	200.0	319999	11.503043	69.17733	1752.839	-512.6532	11.500461	69.17731	1774.7361	-522.64374	-1.3906507	1.9565746	21.421661	-11.415401	-11.279878	59.833576	4529.220988750458
33	13.354448	6.0552635	32.50425	4.25732	10.594528	1.7090721	15.331606	8.590334	200.0	200.0	329999	12.033741	74.540634	1840.2125	-533.8506	12.033007	74.54394	1846.5299	-547.9177	-1.360791	2.0188076	26.395893	-11.688812	-11.770515	65.9546	4672.345399856567
34	13.057825	5.674531	38.943398	4.452845	10.163485	1.7207077	11.800324	7.0571065	200.0	200.0	339999	11.853832	78.828026	1885.8806	-536.9268	11.850816	78.82618	1889.5292	-549.48346	-1.3445468	2.066793	24.961174	-12.356039	-11.599766	72.20267	4809.668648719788
35	24.812742	65.8535	479.27063	4.4510293	21.878307	15.941939	55.19095	9.972459	200.0	200.0	349999	13.030862	82.15211	2015.4045	-516.65265	13.029864	82.16053	1992.337	-544.14575	-1.2161164	2.1721594	30.034979	-12.297425	-12.751567	84.514275	4952.860284566879
36	25.62938	87.228325	634.91064	3.6705387	13.813657	3.7634873	20.79727	10.589675	200.0	200.0	359999	13.579376	85.84596	2022.6718	-523.1579	13.578937	85.85899	2050.0957	-526.26166	-1.1984919	2.1390753	26.935333	-14.41585	-13.268787	84.600266	5097.690576076508
37	23.001045	46.5027	306.89072	2.465978	13.553186	3.1677337	17.430216	8.923736	200.0	200.0	369999	13.274012	86.33111	1963.3098	-509.84167	13.273758	86.34092	1977.1136	-523.4403	-1.1494459	2.1827579	33.574432	-14.337074	-12.999992	87.44374	5232.934487104416
38	66.78138	241.85025	1313.3959	4.8475933	13.476916	5.630477	22.681047	4.417983	200.0	200.0	379999	14.120542	86.22777	2044.5679	-487.16443	14.118173	86.21726	2040.1055	-484.93204	-1.155336	2.2060072	30.463894	-13.780706	-13.816798	93.77799	5366.284831047058
39	21.087132	30.996979	178.0682	5.1501822	39.155334	42.154503	103.51912	9.852474	200.0	200.0	389999	13.30909	85.10374	2013.3518	-494.68768	13.306718	85.10685	2035.1891	-509.4835	-1.1645314	2.1669974	30.314827	-13.165419	-12.972468	89.742516	5507.772699594498
40	20.685287	27.1153	180.05786	5.7987046	27.446451	14.118198	58.850628	8.964582	200.0	200.0	399999	13.072008	86.98707	1957.7118	-532.6508	13.071701	86.98613	1972.8413	-535.10803	-1.1554825	2.2150033	33.899914	-13.088173	-12.758344	93.91113	5643.354264259338
41	21.910168	62.166763	454.1908	6.0131702	17.184439	8.527973	33.441803	6.765294	200.0	200.0	409999	13.346405	88.76087	1868.098	-539.5877	13.347417	88.7642	1925.8531	-564.78577	-1.1068808	2.28991	30.269741	-12.318152	-13.047198	99.04026	5788.257013559341
42	13.141208	10.037819	65.12221	4.3794136	14.34332	13.906209	53.692535	4.299372	200.0	200.0	419999	14.081153	93.674675	1928.0656	-571.8314	14.083703	93.68185	1973.7251	-600.405	-1.0973634	2.3114066	31.97297	-12.710372	-13.688478	108.97891	5937.204776525497
43	15.373721	20.864664	141.08961	3.892457	14.751767	3.0256107	21.484867	10.310708	200.0	200.0	429999	12.794558	92.4708	1735.8551	-580.9945	12.795772	92.47996	1770.3903	-601.74774	-1.0359538	2.2793198	27.745173	-12.914394	-12.423145	105.49328	6071.840697288513
44	10.752228	4.097314	31.395435	3.8704302	10.173673	2.6802697	14.992952	7.440141	200.0	200.0	439999	10.143061	91.36792	1659.3375	-591.1202	10.145987	91.3709	1668.4238	-603.5378	-1.0608407	2.2012784	27.613182	-13.0398445	-9.718749	99.78975	6209.0298182964325
45	12.008276	5.321305	37.411842	5.023586	14.63732	7.584102	28.313332	8.015542	200.0	200.0	449999	6.116335	87.77278	1527.6774	-603.602	6.118044	87.779526	1497.4504	-601.39435	-1.0835159	2.2047942	34.516	-11.036485	-5.683606	91.730835	6344.922853946686
46	12.389473	10.64674	83.55273	4.467068	12.324575	1.8794212	15.042483	10.06299	200.0	200.0	459999	2.5939817	85.89937	1580.7386	-582.5981	2.5965033	85.90688	1580.7656	-617.80524	-1.1485636	2.1841862	26.132603	-12.772895	-2.1286316	86.53711	6484.675910234451
47	14.147979	15.735576	122.63984	6.972466	11.903607	5.31758	26.704084	7.922516	200.0	200.0	469999	-0.8971951	83.41343	1387.3807	-630.301	-0.894657	83.42585	1394.7675	-626.60187	-1.1932362	2.1106498	34.5915	-11.47482	1.3468719	81.313576	6624.931249380112
48	19.093428	37.812565	211.75656	5.1999664	11.3906765	1.913083	13.86609	7.5877132	200.0	200.0	479999	-2.4986567	81.843636	1311.453	-626.339	-2.4970722	81.8469	1281.87	-643.8847	-1.2258421	2.0788271	26.184114	-12.075736	2.92033	76.22423	6757.946394205093
49	21.306526	61.125755	448.1905	6.760451	9.226098	1.4420602	12.398847	7.231909	200.0	200.0	489999	-3.594418	80.09185	1286.698	-642.3678	-3.5915623	80.096176	1229.8759	-651.66425	-1.2755625	2.0522277	27.161404	-12.486588	4.0270014	70.970184	6897.013149499893
50	17.183954	43.02523	317.91092	6.748294	10.635618	1.8817134	12.978119	5.6912465	200.0	200.0	499999	-3.3665872	79.591286	1177.354	-650.1227	-3.3630834	79.58899	1187.4004	-655.21313	-1.2550933	2.0524974	31.488186	-11.679918	3.7607079	69.29977	7041.269963979721
51	11.043387	2.7282224	18.685112	5.108363	9.855168	3.483641	16.884218	7.0998144	200.0	200.0	509999	-3.5318446	79.64791	1245.9171	-672.7211	-3.5299823	79.651024	1190.1031	-658.2274	-1.2531867	2.0597365	30.826523	-12.106615	3.9345696	66.24733	7180.714946985245
52	11.439919	2.9983785	22.257822	4.540717	8.455834	1.4794304	11.277422	6.1872854	200.0	200.0	519999	-2.0318096	80.97943	1334.3928	-679.2994	-2.028652	80.98236	1305.333	-694.7827	-1.2096286	2.1062894	32.923843	-13.0124	2.3656442	65.55216	7313.620141983032
53	12.615717	8.797893	71.90596	7.4477882	13.6677	2.5261776	17.586432	10.54783	200.0	200.0	529999	-0.9205843	80.64506	1345.4347	-688.97516	-0.9187024	80.64625	1334.8914	-675.7738	-1.2256626	2.0914326	23.664824	-12.133595	1.2610147	63.021713	7446.169446706772
54	10.756622	2.305262	17.57872	6.842346	12.59358	1.9451572	15.380267	10.460872	200.0	200.0	539999	1.4720986	80.24001	1303.175	-684.29364	1.4736236	80.236176	1288.4316	-678.2025	-1.2360609	2.14759	28.69	-12.669876	-1.1452315	65.18261	7580.1485233306885
55	11.537385	2.004516	15.59762	7.661742	9.3167715	0.372945	9.751974	8.388213	200.0	200.0	549999	2.5669374	79.92987	1405.2192	-695.9511	2.5665882	79.936035	1391.6504	-694.5995	-1.2541867	2.1077607	24.2056	-11.963642	-2.2224908	64.04135	7717.359261035919
56	17.932539	45.97453	339.3979	7.587234	9.832412	1.4849151	11.3454895	6.975597	200.0	200.0	559999	4.499848	81.8744	1588.9736	-721.6124	4.5018787	81.87687	1540.165	-739.1322	-1.2019529	2.1553836	26.532028	-11.337974	-4.1627264	71.87564	7856.136403560638
57	45.435314	163.6658	896.9296	7.527199	11.037287	0.6799061	11.925023	9.667297	200.0	200.0	569999	6.26547	83.09555	1582.8518	-770.75195	6.2667627	83.101036	1591.921	-827.8464	-1.1998173	2.1866288	26.838305	-11.371866	-5.9327106	70.83586	7999.0304045677185
58	11.206045	2.6768873	19.908682	4.484536	10.489462	1.0313133	12.238383	8.873366	200.0	200.0	579999	7.137334	83.602905	1623.59	-870.4468	7.138764	83.6082	1585.1176	-898.1118	-1.1823002	2.2039342	28.410427	-14.41907	-6.820829	73.12038	8139.770365953445
59	12.9013815	12.698483	100.406525	4.8948812	11.055203	2.2850952	13.723009	8.113178	200.0	200.0	589999	8.759726	83.85348	1588.9437	-910.2916	8.760117	83.858376	1552.9205	-967.1943	-1.1706494	2.247031	29.972816	-12.268814	-8.444077	74.744736	8280.675309419632
60	12.22761	2.9358404	22.474829	7.6269155	13.526932	3.0156276	16.69929	9.836289	200.0	200.0	599999	10.359484	82.99248	1592.0939	-912.98004	10.360473	82.99584	1582.176	-941.66077	-1.1610688	2.260747	29.230963	-12.354413	-10.032609	74.87519	8421.28513932228
61	12.297678	3.2271044	22.732237	7.4522204	13.808637	1.7161558	15.000112	9.4016075	200.0	200.0	609999	10.857847	81.11725	1499.7823	-882.9081	10.856905	81.11887	1496.8932	-915.43463	-1.1751374	2.2120523	25.470638	-11.825836	-10.536387	72.927315	8556.296513557434
62	11.707026	2.4127476	17.449528	8.881686	10.349968	1.1931981	13.240392	9.616626	200.0	200.0	619999	10.921746	79.98292	1455.7073	-917.07446	10.921401	79.98743	1451.955	-956.0552	-1.2155205	2.159509	22.16392	-11.828598	-10.592788	69.80582	8698.016324520111
63	11.949128	2.2699802	16.989721	6.480335	10.775373	0.90797806	12.891262	9.358091	200.0	200.0	629999	10.466802	79.52555	1472.7358	-933.6116	10.4677	79.52724	1462.3232	-982.5835	-1.2264241	2.1745102	30.624266	-14.689203	-10.153416	66.67041	8833.341083288193
64	19.892054	47.532017	347.9937	7.533326	13.452982	2.6849165	17.96791	10.135082	200.0	200.0	639999	9.507803	78.29119	1497.1396	-965.9086	9.509119	78.28419	1463.9889	-1006.88	-1.2697492	2.1236458	24.98518	-13.518997	-9.203395	66.43205	8976.972918987274
65	11.775081	2.541596	18.553967	5.287048	10.493751	2.4376874	16.857166	7.937798	200.0	200.0	649999	9.721309	77.51741	1421.6808	-920.29443	9.723055	77.51461	1383.42	-908.28064	-1.2912263	2.122171	31.1138	-13.939819	-9.419286	63.548767	9117.706820011139
66	29.003809	122.44608	885.8609	6.141536	11.644136	1.1570497	14.623872	10.178065	200.0	200.0	659999	9.423032	76.557	1426.9923	-905.0816	9.42364	76.55403	1423.0802	-918.62805	-1.3102666	2.119627	26.079435	-11.945387	-9.122686	62.81346	9253.177404880524
67	11.832092	2.836775	26.22936	8.067297	7.5228705	2.5470161	14.192616	5.654745	200.0	200.0	669999	9.959297	75.278435	1286.5469	-900.4702	9.959745	75.275795	1254.2201	-922.95905	-1.3002608	2.0881538	25.0465	-12.0313	-9.7041	59.912724	9378.935735702515
68	11.284309	2.623938	17.984612	3.568268	10.292152	1.9269575	12.344745	7.3929453	200.0	200.0	679999	11.037503	73.82647	1275.5616	-874.9257	11.037392	73.82081	1211.7258	-876.3832	-1.3366915	2.0782392	25.957617	-12.135845	-10.790152	58.670673	9512.650192975998
69	11.391555	2.404354	21.10478	6.936091	12.001001	3.0501928	17.02621	8.713519	200.0	200.0	689999	11.319717	71.80335	1518.8972	-815.07526	11.320815	71.79485	1466.2341	-822.9683	-1.3725783	2.063694	28.062853	-12.623867	-11.0851	57.155895	9646.025478601456
70	29.262127	95.43481	655.3561	7.180595	11.059198	2.1812325	13.858061	7.6383753	200.0	200.0	699999	11.359484	71.23174	1438.082	-831.9437	11.361352	71.22497	1448.019	-822.7589	-1.3974373	2.0583637	27.670967	-11.723536	-11.115394	55.891224	9784.744717359543
71	12.087258	2.750554	19.283249	6.8934875	11.601168	0.72062105	12.855764	10.05162	200.0	200.0	709999	11.662941	70.79796	1533.9241	-843.677	11.663659	70.79681	1525.3628	-836.26984	-1.4366046	2.0434923	25.134235	-14.226936	-11.456084	55.96354	9933.174020051956
72	74.44056	257.4254	1333.2805	6.026654	7.8222504	1.9790914	11.315264	4.4951806	200.0	200.0	719999	12.58017	70.699486	1552.2251	-779.7587	12.581887	70.70331	1513.243	-811.78094	-1.3967137	2.1081922	25.498833	-11.293959	-12.391253	59.43228	10072.257474422455
73	34.911434	101.19037	687.2189	6.2965736	12.209597	1.4414008	14.553937	10.3856535	200.0	200.0	729999	13.471379	71.33091	1512.6055	-759.66797	13.472353	71.32932	1563.9316	-772.00415	-1.4068396	2.0906074	28.22381	-12.337263	-13.254386	58.843143	10221.113521814346
74	11.030974	2.4892135	19.887728	4.6724343	13.287378	2.4352984	15.699578	9.23157	200.0	200.0	739999	14.503827	71.06735	1519.8425	-749.0494	14.505439	71.06481	1434.301	-744.4898	-1.387306	2.1128037	26.684147	-12.190148	-14.283644	59.124794	10361.614808321
75	11.821251	2.5361269	18.496618	7.503985	10.111082	1.2001722	12.267363	8.553526	200.0	200.0	749999	14.590915	72.0633	1471.2018	-744.08575	14.591814	72.05853	1461.1127	-707.0399	-1.3223054	2.0907025	32.887947	-11.133203	-14.381006	62.898537	10497.530006170273
76	11.955806	3.6245792	24.95721	4.0993905	10.047684	1.3122346	12.1120205	6.7741265	200.0	200.0	759999	14.115475	71.805984	1527.8655	-704.6156	14.116363	71.811325	1507.217	-710.06104	-1.4241296	2.1050143	29.152584	-12.618858	-13.887308	61.528812	10686.59190273285
77	12.191598	7.3793497	59.919773	3.0373948	8.754736	1.2253789	10.327602	6.6802382	200.0	200.0	769999	12.865712	72.08494	1396.8617	-751.4449	12.864893	72.08622	1462.1693	-741.1632	-1.39908	2.082839	30.221226	-11.300694	-12.649588	62.7173	11152.10670375824
78	11.14584	2.4468539	19.215303	3.8769698	7.506874	0.877295	9.072271	6.4104257	200.0	200.0	779999	11.538515	71.65831	1181.2991	-808.2545	11.538469	71.65992	1116.861	-843.67554	-1.4657007	2.0540557	30.550417	-12.679659	-11.361345	55.786407	11612.331660985947
79	13.443438	9.97939	80.77958	7.0710816	7.582615	1.7418338	11.13495	5.511792	200.0	200.0	789999	11.611428	72.13601	1226.3412	-842.71954	11.613092	72.13755	1276.6144	-851.56964	-1.520524	1.9969153	30.393118	-11.553194	-11.428472	55.440086	12083.036626815796
80	17.193714	45.95562	338.4929	6.871651	11.577878	1.139459	12.652344	9.56454	200.0	200.0	799999	11.706467	71.09658	1227.4412	-837.86847	11.706221	71.09609	1260.9529	-867.5811	-1.4737995	2.0460172	28.769999	-12.163636	-11.547788	57.03438	12540.046952724457
81	30.69206	134.9853	975.10187	5.279657	9.204248	0.7402884	10.176964	8.488744	200.0	200.0	809999	11.82489	71.00496	1129.8468	-886.93085	11.826305	71.00209	1151.15	-907.75867	-1.4916112	2.0292253	25.765976	-13.773018	-11.666615	55.935913	13019.06234717369
82	47.622116	189.75378	1308.5306	3.389671	12.163261	2.1647642	15.591678	9.701441	200.0	200.0	819999	12.479011	71.53383	1144.3772	-839.6388	12.479009	71.52809	1181.2932	-868.5229	-1.4718156	2.039068	27.902771	-12.063131	-12.323329	57.09141	13489.754628896713
83	26.207695	98.687996	716.3341	7.675976	9.532529	0.5701261	11.020047	8.953988	200.0	200.0	829999	13.519391	72.184074	1159.7295	-844.0585	13.520723	72.18622	1149.6978	-878.70074	-1.482486	2.0846953	27.840624	-11.04529	-13.370922	55.843613	13961.622362852097
84	45.162197	170.3939	1173.248	7.2167926	8.897361	1.3013004	10.409207	7.425782	200.0	200.0	839999	13.473309	71.775925	1227.4575	-850.296	13.47373	71.77999	1262.9612	-898.38403	-1.5322465	2.011744	31.398102	-11.450229	-13.29979	55.09003	14427.434130191803
85	11.77993	3.327049	21.263361	5.436405	93.66243	125.12346	284.78268	10.505038	200.0	200.0	849999	13.30773	71.49333	1153.9249	-838.9472	13.307111	71.49186	1164.9375	-881.2421	-1.5311027	2.0056489	32.078117	-11.402132	-13.140317	54.035744	14908.038493156433
86	17.690454	43.336098	319.9058	5.314631	6.582948	3.2353933	11.349526	3.3027577	200.0	200.0	859999	13.607616	71.91131	1228.1865	-831.467	13.607012	71.90369	1256.7394	-877.37634	-1.5428112	2.0355766	30.249268	-11.301536	-13.4351845	55.16925	15371.969976186752
87	37.57396	182.25932	1313.2026	5.5161743	303.58765	589.5549	1482.6938	5.8704934	200.0	200.0	869999	14.419973	71.27994	1297.2999	-846.20135	14.42054	71.27719	1309.015	-876.1137	-1.5001043	2.0746965	29.601898	-11.062588	-14.297142	57.601814	15742.24980545044
88	16.130835	22.163355	128.26352	5.3374085	7.06272	0.78882754	8.34479	5.8543425	200.0	200.0	879999	16.460892	74.26786	1552.0917	-866.3534	16.463255	74.270065	1545.7589	-902.3436	-1.4340194	2.1428955	28.934965	-12.874462	-16.315273	67.87557	16072.28371167183
89	27.431501	78.250786	547.8126	4.5408826	17.358868	9.864274	36.032597	8.091855	200.0	200.0	889999	17.264746	76.282074	1538.1978	-869.057	17.263872	76.27606	1549.987	-889.6817	-1.3995678	2.1098475	37.1069	-11.877016	-17.111412	65.49315	16409.5977370739
90	10.802258	3.633338	25.098467	6.4036584	14.095309	4.1685944	21.935015	8.351174	200.0	200.0	899999	17.665964	78.55876	1564.0331	-858.7248	17.668749	78.54676	1559.2788	-844.5508	-1.4091136	2.1404746	27.936306	-13.185293	-17.487999	70.75265	16748.38379740715
91	65.5739	265.9473	1552.6307	4.8275023	11.929857	2.11431	16.113932	10.155667	200.0	200.0	909999	18.684603	80.08617	1450.9202	-875.1181	18.684963	80.092	1527.1777	-881.7706	-1.3370245	2.2343361	28.633837	-15.37693	-18.529547	74.59774	16974.978472709656
92	31.866865	125.72449	905.5778	4.5806403	17.142048	8.518679	42.428974	12.607672	200.0	200.0	919999	20.490395	83.123535	1566.8373	-881.2097	20.491655	83.120636	1536.359	-891.82294	-1.3111881	2.251417	29.006536	-14.097485	-20.343998	79.45673	17166.997742414474
93	62.21878	204.03592	1104.3417	5.1555057	10.644937	5.905604	20.339756	4.1619368	200.0	200.0	929999	21.321747	82.88357	1594.2676	-889.58984	21.322569	82.894165	1596.5808	-870.6511	-1.266723	2.2687042	29.67611	-12.559767	-21.169878	81.158264	17350.412296772003
94	37.088326	144.6177	1035.6941	5.971581	22.716244	15.384452	45.830765	5.552007	200.0	200.0	939999	21.389597	82.80453	1485.528	-877.5917	21.389944	82.810005	1487.0106	-891.6062	-1.2806934	2.2404962	28.185646	-12.238679	-21.247528	76.06547	17552.98226237297
95	34.08385	150.2685	1084.5728	4.3024526	8.242726	4.0459213	13.225799	2.895696	200.0	200.0	949999	22.208649	81.59215	1242.7965	-841.7347	22.210497	81.58752	1220.3983	-878.33655	-1.319143	2.2320383	31.431675	-11.166598	-22.06416	73.957054	17746.14719247818
