Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
34	19.955757	24.907824	131.18968	5.416109	10.886221	1.6093163	14.917077	9.162596	200.0	200.0	339999	34.45148	60.21105	904.0636	-165.77614	34.451443	60.200516	877.0075	-169.04913	-1.3809259	1.8244185	23.629679	-11.874642	-34.191204	54.598995	73930.9353094101
35	22.452095	27.284502	144.60878	5.0634103	9.213667	7.9074974	24.959341	4.428415	200.0	200.0	349999	34.084663	59.885048	844.5188	-177.14017	34.084328	59.87528	845.5571	-176.01273	-1.430658	1.8498309	26.393188	-12.942702	-33.83994	56.22851	76358.75441861153
36	31.812754	110.07702	794.88983	6.3305516	9.535263	2.210888	12.887248	7.2006474	200.0	200.0	359999	35.287083	61.811016	793.0499	-172.27647	35.287033	61.804874	811.2741	-180.72649	-1.2144685	2.0793374	33.753757	-11.624911	-35.11802	54.200954	78750.86593270302
37	29.947405	62.12274	329.12552	6.1488676	11.411889	1.9043356	16.672873	9.565023	200.0	200.0	369999	40.806183	67.968376	744.3815	-194.75995	40.80688	67.97522	765.34717	-182.62605	-0.90603364	2.4289277	28.887793	-12.05083	-40.701817	57.242577	80999.64160823822
38	14.038158	11.526725	75.80695	5.7733316	13.586429	6.7737293	23.654852	7.7738705	200.0	200.0	379999	49.23434	77.539345	630.7798	-205.1989	49.23579	77.54332	629.7827	-197.02757	-0.26639685	3.3475156	29.12763	-11.927005	-49.25464	62.32132	83238.4897608757
39	17.760187	15.637592	88.41994	7.7592077	9.987482	1.4448035	13.466329	8.684857	200.0	200.0	389999	48.02347	76.51564	471.30573	-238.21701	48.024742	76.51351	498.80618	-248.44978	-1.0927958	2.2214785	29.462366	-14.494112	-47.864544	50.508236	85637.55267882347
40	14.946386	13.402141	96.58818	7.183164	10.248264	2.5072725	15.1291	8.277449	200.0	200.0	399999	40.349895	64.43976	442.95038	-247.2269	40.351135	64.43032	442.97995	-257.72748	-1.3816879	1.8295393	23.134687	-12.014787	-40.183582	37.853043	87903.11556220055
41	15.46074	11.875139	65.653175	7.203496	18.235683	6.3316784	28.855042	10.541244	200.0	200.0	409999	34.91851	55.39405	429.4805	-249.26749	34.919693	55.390438	430.59372	-253.22752	-1.515577	1.6703869	23.901255	-12.636622	-34.76174	31.272665	90230.87748861313
42	11.987476	3.066435	23.698526	7.842965	10.057892	0.883174	11.468894	9.138184	200.0	200.0	419999	32.81761	50.1748	451.4116	-238.91246	32.81846	50.176086	455.5442	-240.95726	-1.5497874	1.6739416	22.311728	-13.379702	-32.693954	27.080513	92588.6541800499
43	11.49943	3.1465533	22.459301	7.938995	11.748705	1.5159727	13.540069	9.14643	200.0	200.0	429999	32.578274	47.40841	498.0703	-267.36862	32.57864	47.414158	485.20206	-265.91193	-1.5772512	1.6780244	23.032515	-12.403137	-32.48002	24.91812	94932.19006323814
44	11.877006	3.1270835	25.162296	7.9390507	9.816946	0.95055574	11.614754	8.958786	200.0	200.0	439999	32.398045	44.854305	489.80746	-293.06705	32.398422	44.8597	499.67892	-290.9421	-1.6495928	1.6115279	23.47751	-13.746607	-32.333023	22.1571	97278.43527626991
45	11.900463	2.9907477	24.850113	7.728705	13.094582	4.6921096	26.303047	9.325083	200.0	200.0	449999	31.98516	41.684387	482.84714	-267.23743	31.985447	41.6878	474.90747	-274.30252	-1.7245593	1.5562229	26.033613	-11.911127	-31.93911	20.717672	99412.5920650959
46	12.747631	4.9324884	32.18424	6.927133	13.30113	2.6870637	16.6665	10.090871	200.0	200.0	459999	32.262028	38.84526	474.2464	-272.75443	32.26146	38.847473	465.80383	-271.19513	-1.7313133	1.5624882	38.49003	-11.556257	-32.19067	22.82711	101699.76762461662
47	12.175231	3.191803	21.696306	7.905467	11.05745	0.9708548	12.257685	9.846036	200.0	200.0	469999	32.73219	37.760727	499.8277	-273.7473	32.731586	37.762413	507.58163	-261.14993	-1.7278377	1.6650103	34.371117	-11.441867	-32.67318	23.265331	104072.71227192879
48	14.722243	14.279928	93.21297	6.699871	35.232803	48.901062	133.03082	9.517729	200.0	200.0	479999	33.56496	38.719803	524.11096	-260.19974	33.56539	38.718494	522.7996	-257.086	-1.6165363	1.8653129	48.41979	-11.6332245	-33.52522	26.713474	106313.11483860016
49	18.913895	19.911377	112.55837	7.5353384	12.827314	2.1374032	16.592684	10.697061	200.0	200.0	489999	35.554188	41.314083	568.8906	-240.92764	35.55415	41.31738	539.15424	-239.35513	-1.5575151	1.8606772	38.332054	-10.9781475	-35.530064	23.452702	108516.5036418438
50	13.210226	4.9213734	33.215496	7.738241	12.406118	2.2089763	18.125416	10.93983	200.0	200.0	499999	36.536957	40.21493	570.3847	-257.9276	36.536514	40.21937	572.514	-247.57729	-1.6497982	1.7470564	32.972046	-12.119436	-36.536045	21.925396	110597.99231815338
51	15.626591	9.169428	57.05232	6.441371	11.748671	0.7706084	13.856555	10.935116	200.0	200.0	509999	37.164276	42.935036	703.70264	-226.74347	37.16428	42.935192	681.9413	-234.3809	-1.7124537	1.72856	33.833485	-12.604806	-37.13681	28.152006	112692.01468348503
52	14.746736	13.592518	100.532455	7.1416597	11.187872	6.541989	30.650843	7.169821	200.0	200.0	519999	39.81481	47.981113	706.2252	-232.44745	39.81401	47.991226	710.16785	-238.11504	-1.4707605	2.0731533	27.907173	-11.938312	-39.843266	30.609095	114659.49906253815
53	19.192917	28.098837	206.14658	7.8450217	12.405924	2.0175383	15.61348	8.895514	200.0	200.0	529999	40.397415	48.58585	765.18384	-251.70953	40.396965	48.595123	783.79724	-247.92934	-1.5157387	1.9366441	42.06375	-11.356466	-40.41229	33.818306	116788.30801796913
54	18.348839	17.32454	77.736465	5.8141637	14.173266	6.6497827	27.449478	10.26487	200.0	200.0	539999	39.86708	49.284332	766.25854	-291.36594	39.866264	49.28603	765.8679	-307.80545	-1.6134583	1.8214495	24.552296	-11.84547	-39.831154	35.57696	118770.38698148727
55	15.203114	14.230979	82.58169	7.056442	38.194336	49.91657	138.01176	10.671004	200.0	200.0	549999	40.462406	55.729996	754.7018	-297.34995	40.463024	55.72403	759.2224	-289.96365	-1.5185043	1.9648142	31.490458	-11.781878	-40.50374	41.46647	120849.65956163406
56	13.267517	3.5326564	25.205439	8.043661	13.148775	2.4854517	16.050293	9.973578	200.0	200.0	559999	41.079643	59.589478	706.3823	-315.56943	41.08074	59.58984	692.6821	-310.8221	-1.4181486	2.0412133	37.563778	-10.597023	-41.15911	32.933544	122915.3873705864
57	13.3094845	3.6279924	23.306767	8.481626	13.133173	1.5134306	15.613359	11.548195	200.0	200.0	569999	38.66756	55.11502	584.4788	-322.38632	38.668465	55.111584	600.24005	-328.41925	-1.4975861	1.9542816	35.2584	-12.231581	-38.69963	24.738745	124802.56215453148
58	13.588831	3.3784094	21.508392	7.2402406	14.421158	3.3407302	22.881794	10.412135	200.0	200.0	579999	34.607353	48.294334	563.85254	-315.70715	34.607975	48.29435	558.5555	-317.28043	-1.6707442	1.7111514	36.063328	-12.107945	-34.605007	21.705828	126579.35713171959
59	12.108939	2.6250381	19.286448	8.027901	11.78639	5.014695	22.251554	8.083182	200.0	200.0	589999	30.887197	42.26471	613.44434	-315.08582	30.886461	42.268353	582.97296	-316.04654	-1.7565097	1.60188	29.711487	-12.658091	-30.88412	17.132553	128384.5260579586
60	11.3572445	3.6155658	25.50462	7.1231785	6.63901	0.2079689	7.030846	6.24174	200.0	200.0	599999	29.058695	38.07213	581.69464	-295.07034	29.058632	38.07086	613.7828	-295.42358	-1.8138566	1.5292664	31.826416	-11.454721	-29.03255	19.443525	130109.69146728516
61	12.654353	5.2751656	35.48489	6.640526	12.602001	1.1268386	13.663174	9.761427	200.0	200.0	609999	28.07508	34.6609	603.43646	-296.12585	28.073809	34.664692	585.0761	-294.30084	-1.9098381	1.445369	38.163708	-13.05343	-28.074429	16.122698	131920.38042879105
62	12.360666	4.232171	32.663578	6.5626163	8.413562	1.243251	9.97646	7.1940613	200.0	200.0	619999	27.62279	31.365633	602.8069	-289.2514	27.623064	31.366152	583.8726	-301.45444	-1.9777414	1.3263619	18.130993	-12.795494	-27.632666	13.170528	133821.7497406006
63	11.246094	2.9666953	19.732218	5.851908	14.491137	1.2900956	16.192013	13.3184185	200.0	200.0	629999	28.807064	30.310783	609.629	-305.50128	28.807108	30.31184	627.8122	-301.22824	-1.9283273	1.3940907	31.52296	-12.170483	-28.830645	16.43042	135670.00237441063
64	12.261243	5.8142157	43.74643	7.0451617	9.743774	2.6659963	14.2745695	6.887327	200.0	200.0	639999	29.450804	29.193075	646.31824	-305.58545	29.45114	29.198671	631.25494	-309.23807	-2.0164428	1.3333261	21.754059	-11.160851	-29.478168	14.37755	137427.43784880638
65	12.000089	4.1169076	29.288992	5.04561	14.641525	2.5866895	18.646255	11.301841	200.0	200.0	649999	31.356808	30.423405	635.3441	-300.44406	31.356993	30.432192	624.43475	-301.77905	-1.9031693	1.470071	28.743614	-12.323198	-31.389994	20.78383	139220.25725007057
66	15.372754	10.039521	56.634403	6.3223934	13.498955	4.157933	21.34494	8.87889	200.0	200.0	659999	33.99954	35.062347	752.3066	-300.27017	33.999035	35.064552	748.49744	-297.0443	-1.8293209	1.6087532	23.574608	-10.946242	-34.059906	23.777887	141034.91955804825
67	15.683113	13.598897	106.12967	7.7761254	13.496544	2.3520494	20.366966	11.976701	200.0	200.0	669999	35.855133	37.181236	675.5237	-287.43628	35.856228	37.177597	631.7489	-294.69608	-1.7938143	1.5849291	25.06812	-13.408735	-35.927402	23.29668	142808.957862854
68	14.833013	8.6426525	59.977566	8.057573	12.306791	1.7654599	14.899185	10.354197	200.0	200.0	679999	35.27941	35.26028	572.2936	-270.1881	35.279102	35.261417	586.6015	-271.17462	-1.8818067	1.4929488	18.975662	-11.370925	-35.37074	17.8768	144684.86374473572
69	14.538302	5.148646	34.515656	8.1132765	16.529879	2.3509588	21.399044	11.967381	200.0	200.0	689999	34.26599	32.058052	466.99826	-279.81845	34.265903	32.061516	468.4558	-281.40042	-1.9783024	1.3741297	17.855528	-12.341681	-34.35468	12.978744	146500.27645850182
70	12.716277	4.2910743	29.726149	8.318652	11.912263	1.2117401	13.17142	8.595832	200.0	200.0	699999	33.032967	29.631489	467.226	-317.41806	33.032936	29.63404	481.37354	-308.63135	-2.0554678	1.2718714	19.646423	-11.047417	-33.129623	10.976396	148264.24402546883
71	12.186663	3.5139031	26.984152	7.3163977	12.3408785	5.037275	22.274767	8.708334	200.0	200.0	709999	32.697807	28.1532	456.08612	-327.00858	32.6974	28.15539	453.48615	-331.5742	-2.0369933	1.279258	27.216013	-10.760498	-32.783733	11.322315	150072.95289611816
72	12.357769	7.775622	54.91089	5.4279547	11.260674	1.9856029	14.821177	8.795912	200.0	200.0	719999	32.32697	27.047674	452.14395	-334.84076	32.326874	27.046532	440.30243	-335.41876	-2.09977	1.21288	23.88891	-10.918678	-32.427486	10.045419	151930.15437841415
73	11.51851	7.1769404	59.422104	6.380597	11.72047	1.6354735	14.184225	9.51573	200.0	200.0	729999	32.5982	26.567657	473.22656	-328.34824	32.598186	26.570606	466.17712	-329.89795	-2.1102905	1.1864719	25.211864	-11.61512	-32.699955	10.701442	153764.59596061707
74	12.91336	7.4897747	58.548264	6.567964	14.818004	2.457699	18.79707	12.012981	200.0	200.0	739999	32.877674	26.527493	512.3927	-330.74713	32.87746	26.53138	509.07092	-335.0736	-2.1080325	1.202613	28.138832	-11.078394	-32.977024	11.414899	155600.72663760185
75	12.565608	4.7268753	36.382595	5.6676326	15.446783	7.5481534	37.997257	12.094164	200.0	200.0	749999	33.968563	26.812569	661.98004	-334.32767	33.968357	26.811676	653.1157	-346.95453	-2.0566115	1.2999303	21.873632	-13.586281	-34.07704	13.720167	157480.1402003765
76	13.361773	7.2050824	55.665836	4.7770605	11.660124	1.3785065	13.536385	10.423745	200.0	200.0	759999	34.68242	27.025331	687.8092	-341.59235	34.682274	27.024183	715.09515	-343.23502	-2.0947788	1.2820005	24.603699	-12.888872	-34.76913	13.779919	159247.14870858192
77	13.846299	8.880271	58.101105	7.128757	13.705154	1.4347394	14.714917	9.485817	200.0	200.0	769999	35.9296	27.444353	748.91113	-347.9011	35.929604	27.446943	719.3072	-345.5728	-2.0430331	1.3002379	25.626547	-12.188798	-36.01763	15.288291	161222.57898020744
78	16.504562	12.991955	88.621056	8.268225	14.024714	5.248254	28.721338	8.679836	200.0	200.0	779999	36.509575	27.326073	776.11584	-354.50916	36.510956	27.331963	760.91003	-335.255	-2.051028	1.2802758	32.63861	-12.029344	-36.62492	13.939419	163134.44208860397
79	15.272689	8.451669	53.127598	7.7103148	11.525137	2.125549	14.7577305	8.161411	200.0	200.0	789999	36.748764	27.161005	890.20404	-332.52792	36.748264	27.153078	880.95575	-336.52588	-2.083475	1.2737865	26.82729	-10.987971	-36.86657	14.532647	164799.75377941132
80	17.259888	12.083041	70.4676	8.364105	11.102168	1.5027497	13.033986	8.580996	200.0	200.0	799999	37.981415	27.734814	899.48364	-342.50537	37.980793	27.750845	938.8949	-340.35464	-2.02239	1.4019684	29.057178	-11.900743	-38.11518	16.517878	166307.0929362774
81	16.312777	18.59036	137.27899	7.247785	21.88151	11.0411415	42.93986	12.114178	200.0	200.0	809999	38.546944	27.752192	713.8956	-349.2754	38.5474	27.743704	696.4624	-348.02017	-2.010356	1.4268346	25.998512	-10.72027	-38.674313	17.45856	167833.2755086422
82	17.66936	17.606682	113.63656	7.6845	10.678826	1.3912436	12.516125	8.591371	200.0	200.0	819999	38.203545	28.44384	606.605	-346.3874	38.204033	28.450228	621.01135	-345.83246	-2.1199265	1.3694385	34.699974	-11.557922	-38.33919	13.211307	169373.41809415817
83	12.228655	3.1684427	20.701168	7.585952	12.965526	1.9088039	17.263079	10.514156	200.0	200.0	829999	38.084366	31.312351	578.77386	-347.8998	38.0838	31.313173	558.68524	-348.87646	-2.1014707	1.3989099	25.196995	-10.776205	-38.200195	12.053775	170952.28627562523
84	12.53371	3.416564	31.082664	8.452416	12.336092	1.4440203	13.769605	9.59837	200.0	200.0	839999	38.34915	32.665844	437.50668	-352.66684	38.348244	32.669662	461.0933	-346.02487	-2.088236	1.3287444	17.67336	-11.635075	-38.46705	11.9179325	172462.66216349602
85	12.365091	2.1567633	18.963879	6.938626	11.589109	1.5482734	13.296603	9.886784	200.0	200.0	849999	37.981964	31.358988	451.09952	-376.75323	37.98114	31.362179	436.9916	-370.8185	-2.0761845	1.2961693	15.287444	-10.250913	-38.139614	10.249539	174119.22809004784
86	15.765927	9.821641	71.751884	7.68294	18.805334	13.409286	50.848553	10.765893	200.0	200.0	859999	36.929024	29.349735	460.5083	-386.97278	36.92892	29.35011	445.28995	-377.82837	-2.1407053	1.2003269	18.194807	-11.704567	-37.071606	9.198064	175708.06513810158
87	15.438774	7.2096086	42.760494	8.077623	15.957956	1.3242604	18.255934	13.840099	200.0	200.0	869999	36.971645	28.434803	507.76544	-381.47003	36.972275	28.434216	478.45526	-384.64297	-2.1252193	1.2126607	23.271557	-12.162486	-37.114857	9.54002	177367.65193867683
88	13.88544	3.7778084	26.08826	6.1492615	14.751062	2.4956381	20.423716	12.116492	200.0	200.0	879999	36.924217	27.850796	606.62415	-376.21912	36.924545	27.855255	617.0986	-380.8229	-2.1138933	1.211182	25.628595	-10.962321	-37.05553	10.512664	178838.72713184357
89	14.8711195	5.1449265	32.570595	8.143544	13.005997	1.8008353	16.963455	11.852615	200.0	200.0	889999	36.35804	26.910873	601.9879	-371.89166	36.358482	26.911892	621.6474	-370.59244	-2.1374016	1.2027193	22.812178	-13.696588	-36.494442	9.86662	180381.70894289017
90	14.348893	5.823894	41.944103	8.919822	13.913179	2.9273434	18.20861	10.563857	200.0	200.0	899999	35.469425	26.336933	598.2719	-411.10648	35.469322	26.339773	580.41205	-402.51297	-2.1490607	1.1901503	20.984142	-10.472157	-35.617558	9.750684	181935.19645690918
91	14.130277	5.1220126	39.688015	8.961046	13.476736	3.0832324	16.546997	8.692424	200.0	200.0	909999	35.04781	25.433119	597.36896	-400.34644	35.04719	25.43788	550.5251	-397.25253	-2.1981351	1.1593773	29.616951	-10.697458	-35.20625	8.591322	183475.97480654716
92	15.895208	9.207659	54.66121	8.033608	12.581023	3.113949	15.545116	8.54005	200.0	200.0	919999	35.702126	25.494127	610.2276	-396.57578	35.7024	25.494654	623.8764	-384.6024	-2.1578555	1.2181888	27.770144	-10.350161	-35.835407	10.623317	185085.32820749283
93	13.992161	5.7562213	47.66066	8.134856	16.895435	4.966343	25.580109	11.96951	200.0	200.0	929999	35.314194	25.031939	688.44635	-369.34274	35.312767	25.037704	662.2271	-363.9877	-2.1989677	1.1502613	27.476034	-10.136719	-35.449226	9.419665	186737.16551470757
94	13.393647	4.223585	30.968706	7.557897	15.425769	3.32421	25.396053	14.215209	200.0	200.0	939999	35.465153	24.993576	701.1734	-368.1407	35.464966	24.993969	706.1829	-365.70883	-2.1766233	1.1474663	29.72398	-10.492951	-35.62317	9.376482	188310.97761583328
95	16.396229	10.086733	63.42898	6.494674	16.121288	7.022611	35.907314	11.316524	200.0	200.0	949999	36.28676	25.067184	755.0658	-355.01907	36.287678	25.064884	757.43854	-363.94833	-2.1857085	1.1634467	29.966171	-10.949713	-36.448864	10.436383	190061.67096066475
96	12.314212	2.9846811	23.82979	6.3456244	13.53763	2.2912676	19.526714	11.634843	200.0	200.0	959999	36.350548	25.221785	818.48773	-366.09592	36.35067	25.231888	848.1515	-367.65082	-2.1858816	1.134389	18.717215	-12.452063	-36.50134	10.1906395	191980.62948298454
97	14.089265	4.6948457	35.597893	7.6622534	16.783615	4.4496675	24.750477	11.368386	200.0	200.0	969999	36.428448	24.584955	745.376	-367.86417	36.427555	24.58838	743.94525	-361.7249	-2.2680128	1.0124314	21.825294	-11.536079	-36.602333	8.1818285	193782.32387280464
